reviews,lemmas,lemmas,aspectCategory
"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.","['back', 'strike', 'best', 'year', 'retir', 'lay', 'late', 'lucki', 'last', 'night', 'hipster', 'citi', 'say', 'certainti', 'degre']","['back', 'strike', 'best', 'year', 'retir', 'lay', 'late', 'lucki', 'last', 'night', 'hipster', 'citi', 'say', 'certainti', 'degre']",anecdotes/miscellaneous
For those prices and the dressed up atmosphere you expect more and should get more.,"['get', 'atmospher', 'dress', 'expect', 'price']","['get', 'atmospher', 'dress', 'expect', 'price']",ambience
"Then, IF they answer the phone, you're lucky if they don't hang up on you!","['hang', 'phone', 'lucki', 'answer']","['hang', 'phone', 'lucki', 'answer']",service
They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,"['cost', 'creativ', 'name', 'alcohol', 'menu', 'cheeki', 'offer', 'drink', 'load']","['cost', 'creativ', 'name', 'alcohol', 'menu', 'cheeki', 'offer', 'drink', 'load']",food
We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,"['friday', 'food', 'restaur', 'atmospher', 'eat', 'jekyl', 'enjoy', 'night', 'realli', 'good', 'go', 'fun', 'hyde']","['friday', 'food', 'restaur', 'atmospher', 'eat', 'jekyl', 'enjoy', 'night', 'realli', 'good', 'go', 'fun', 'hyde']",food
The food was pretty tradional but it was hot and good with large portions.,"['hot', 'pretti', 'portion', 'good', 'larg', 'food', 'tradion']","['hot', 'pretti', 'portion', 'good', 'larg', 'food', 'tradion']",food
Highly recommended to all!,"['highli', 'recommend']","['highli', 'recommend']",anecdotes/miscellaneous
highly recommended.,"['highli', 'recommend']","['highli', 'recommend']",anecdotes/miscellaneous
"Unless you are eating in the Pizzeria side of this place, and are not in a rush, this place is a bad idea.","['unless', 'bad', 'pizzeria', 'place', 'rush', 'idea', 'eat', 'side']","['unless', 'bad', 'pizzeria', 'place', 'rush', 'idea', 'eat', 'side']",anecdotes/miscellaneous
You have to increase the service a lot.,"['increas', 'servic', 'lot']","['increas', 'servic', 'lot']",service
Ambiance is barely romantic but management tries.,"['ambianc', 'tri', 'bare', 'manag', 'romant']","['ambianc', 'tri', 'bare', 'manag', 'romant']",ambience
"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.","['chef', 'order', 'dish', 'appet', 'share', 'entre', 'end', 'small', 'cold', 'full', 'especi', 'plan', 'udon', 'person', 'portion', 'tast', 'pay', 'size', 'special', 'eat', 'main', 'warn', 'prepar', 'meal', 'menu', 'reader', 'must', 'intend']","['chef', 'order', 'dish', 'appet', 'share', 'entre', 'end', 'small', 'cold', 'full', 'especi', 'plan', 'udon', 'person', 'portion', 'tast', 'pay', 'size', 'special', 'eat', 'main', 'warn', 'prepar', 'meal', 'menu', 'reader', 'must', 'intend']",food
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,"['claim', 'actual', 'late', 'abrupt', 'rice', 'food', 'call']","['claim', 'actual', 'late', 'abrupt', 'rice', 'food', 'call']",service
"After we got our sashimi order, I could not believe how small the portions were!","['small', 'get', 'could', 'order', 'sashimi', 'believ', 'portion']","['small', 'get', 'could', 'order', 'sashimi', 'believ', 'portion']",food
"After the main course came, we didn't see our waiter for at least 40 MINUTES!","['come', 'waiter', 'main', 'see', 'least', 'cours', 'minut']","['come', 'waiter', 'main', 'see', 'least', 'cours', 'minut']",service
It will be on my to do list the next visit to NYC.,"['visit', 'list', 'next', 'nyc']","['visit', 'list', 'next', 'nyc']",anecdotes/miscellaneous
Nothing better than buying a snapple for $3.25 too.,"['noth', 'better', 'snappl', 'buy']","['noth', 'better', 'snappl', 'buy']",price
"When family came in he gave them apps to test their palets, and then ordered for them.","['come', 'famili', 'palet', 'order', 'app', 'give', 'test']","['come', 'famili', 'palet', 'order', 'app', 'give', 'test']",service
I was pleasantly surprised to find this gem in Hoboken.,"['find', 'surpris', 'pleasantli', 'gem', 'hoboken']","['find', 'surpris', 'pleasantli', 'gem', 'hoboken']",anecdotes/miscellaneous
"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.","['decor', 'extraordinari', 'yet', 'bring', 'queen', 'servic', 'soho', 'trendi', 'overbear', 'tast']","['decor', 'extraordinari', 'yet', 'bring', 'queen', 'servic', 'soho', 'trendi', 'overbear', 'tast']",service
"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.","['popcorn', 'skimpi', 'unattract', 'drip', 'anoth', 'eat', 'greas', 'one', 'top', 'drink', 'dosa', 'person']","['popcorn', 'skimpi', 'unattract', 'drip', 'anoth', 'eat', 'greas', 'one', 'top', 'drink', 'dosa', 'person']",food
The service was excellent and the food was delicious.,"['food', 'excel', 'servic', 'delici']","['food', 'excel', 'servic', 'delici']",food
If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,"['manhattan', 'custom', 'want', 'go', 'scene', 'crappi', 'deal', 'annoy']","['manhattan', 'custom', 'want', 'go', 'scene', 'crappi', 'deal', 'annoy']",anecdotes/miscellaneous
"After a seafood craving, i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.","['fish', 'choos', 'previou', 'check', 'citysearch', 'seafood', 'info', 'crave', 'go', 'base', 'review']","['fish', 'choos', 'previou', 'check', 'citysearch', 'seafood', 'info', 'crave', 'go', 'base', 'review']",anecdotes/miscellaneous
Right off the major deegan you get ladies from all over the city.,"['ladi', 'get', 'right', 'major', 'citi', 'deegan']","['ladi', 'get', 'right', 'major', 'citi', 'deegan']",ambience
Until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,"['five', 'may', 'frustrat', 'realiz', 'twenti', 'anywher', 'two', 'wait', 'minut', 'meaningless']","['five', 'may', 'frustrat', 'realiz', 'twenti', 'anywher', 'two', 'wait', 'minut', 'meaningless']",service
always fresh and delicious.,"['fresh', 'alway', 'delici']","['fresh', 'alway', 'delici']",food
"The food was very good, but not very thai.","['thai', 'food', 'good']","['thai', 'food', 'good']",food
"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","['restaur', 'quit', 'thalia', 'peopl', 'serv', 'match', 'beauti', 'food']","['restaur', 'quit', 'thalia', 'peopl', 'serv', 'match', 'beauti', 'food']",food
The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,"['may', 'authent', 'batter', 'fill', 'combin', 'definit', 'dosa', 'unconvent', 'tasti']","['may', 'authent', 'batter', 'fill', 'combin', 'definit', 'dosa', 'unconvent', 'tasti']",food
"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!","['theatr', 'meet', 'pre', 'perfect', 'friend', 'dinner', 'drink', 'lunch', 'spot']","['theatr', 'meet', 'pre', 'perfect', 'friend', 'dinner', 'drink', 'lunch', 'spot']",anecdotes/miscellaneous
This is a fun restaurant to go to.,"['go', 'fun', 'restaur']","['go', 'fun', 'restaur']",anecdotes/miscellaneous
"The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.","['provid', 'mussaman', 'order', 'fri', 'tofu', 'one', 'thin', 'piec', 'curri', 'potato', 'poorli', 'gracious', 'asid', 'water', 'cook']","['provid', 'mussaman', 'order', 'fri', 'tofu', 'one', 'thin', 'piec', 'curri', 'potato', 'poorli', 'gracious', 'asid', 'water', 'cook']",food
Had a late night dinner on a Saturday night.,"['night', 'dinner', 'saturday', 'late']","['night', 'dinner', 'saturday', 'late']",anecdotes/miscellaneous
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"['pleasant', 'restaur', 'atmospher', 'serv', 'except', 'servic', 'tri', 'food', 'anyth', 'great']","['pleasant', 'restaur', 'atmospher', 'serv', 'except', 'servic', 'tri', 'food', 'anyth', 'great']",food
Their sake martini is wonderful.,"['sake', 'martini', 'wonder']","['sake', 'martini', 'wonder']",food
"Well, this place is so Ghetto its not even funny.","['funni', 'ghetto', 'well', 'even', 'place']","['funni', 'ghetto', 'well', 'even', 'place']",ambience
Bravissimo !!,['bravissimo'],['bravissimo'],anecdotes/miscellaneous
Once they ran out of Gnochi and made it for me from scratch!,"['make', 'gnochi', 'run', 'scratch']","['make', 'gnochi', 'run', 'scratch']",anecdotes/miscellaneous
We would like to thank Marcelo and Grace for a wonderful dining experience!!!,"['like', 'wonder', 'grace', 'thank', 'marcelo', 'would', 'din', 'experi']","['like', 'wonder', 'grace', 'thank', 'marcelo', 'would', 'din', 'experi']",anecdotes/miscellaneous
"Found service above average, but that could be because we were 13 of us.","['find', 'could', 'averag', 'servic', 'us']","['find', 'could', 'averag', 'servic', 'us']",service
"When I arrived at Orsay I was thrown back, in a veyr good sense.","['sens', 'back', 'orsay', 'throw', 'arriv', 'veyr', 'good']","['sens', 'back', 'orsay', 'throw', 'arriv', 'veyr', 'good']",anecdotes/miscellaneous
"Bagels are ok, but be sure not to make any special requests!","['request', 'make', 'bagel', 'special', 'ok', 'sure']","['request', 'make', 'bagel', 'special', 'ok', 'sure']",food
"This is the Cheers of New York, whether you've ever been there or not.","['whether', 'new', 'ever', 'york', 'cheer']","['whether', 'new', 'ever', 'york', 'cheer']",anecdotes/miscellaneous
It's to die for!,['die'],['die'],anecdotes/miscellaneous
Cute and decorative.,"['decor', 'cute']","['decor', 'cute']",ambience
"I know this is the case in many nyc eateries, but here, they really cram you in to the point where it's borderline uncomfortable.","['eateri', 'cram', 'point', 'know', 'case', 'mani', 'nyc', 'realli', 'borderlin', 'uncomfort']","['eateri', 'cram', 'point', 'know', 'case', 'mani', 'nyc', 'realli', 'borderlin', 'uncomfort']",ambience
fine dining restaurant quality.,"['restaur', 'fine', 'qualiti', 'din']","['restaur', 'fine', 'qualiti', 'din']",food
Overall a disappointing experience for that price category.,"['disappoint', 'categori', 'overal', 'price', 'experi']","['disappoint', 'categori', 'overal', 'price', 'experi']",anecdotes/miscellaneous
"I've had the lunch buffet at Chennai a couple of times, when I have been in the neighborhood.","['time', 'coupl', 'neighborhood', 'buffet', 'chennai', 'lunch']","['time', 'coupl', 'neighborhood', 'buffet', 'chennai', 'lunch']",anecdotes/miscellaneous
The food was exceptional.,"['food', 'except']","['food', 'except']",food
You will be satisfied.,['satisfi'],['satisfi'],anecdotes/miscellaneous
Another great place to take out-of-towners!,"['anoth', 'towner', 'take', 'place', 'great']","['anoth', 'towner', 'take', 'place', 'great']",anecdotes/miscellaneous
"But, hey, there is anything better with a decent vegetarian selection in Astoria.","['decent', 'vegetarian', 'hey', 'astoria', 'better', 'select', 'anyth']","['decent', 'vegetarian', 'hey', 'astoria', 'better', 'select', 'anyth']",anecdotes/miscellaneous
We were less than impressed.,"['impress', 'less']","['impress', 'less']",anecdotes/miscellaneous
A Thai restaurant out of rice during dinner?,"['thai', 'rice', 'dinner', 'restaur']","['thai', 'rice', 'dinner', 'restaur']",anecdotes/miscellaneous
but still my date was bad,"['still', 'bad', 'date']","['still', 'bad', 'date']",anecdotes/miscellaneous
Would definitely go back again.,"['go', 'would', 'back', 'definit']","['go', 'would', 'back', 'definit']",anecdotes/miscellaneous
I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,"['time', 'get', 'keep', 'probabl', 'year', 'rao', 'better', 'past']","['time', 'get', 'keep', 'probabl', 'year', 'rao', 'better', 'past']",anecdotes/miscellaneous
The portions are small but being that the food was so good makes up for that.,"['small', 'portion', 'make', 'good', 'food']","['small', 'portion', 'make', 'good', 'food']",food
(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,"['peopl', 'serv', 'impress', 'share', 'amount', 'larg', 'eat']","['peopl', 'serv', 'impress', 'share', 'amount', 'larg', 'eat']",service
"Sure, the setting is nice.","['set', 'nice', 'sure']","['set', 'nice', 'sure']",ambience
Overall a worthwhile experience.,"['experi', 'worthwhil', 'overal']","['experi', 'worthwhil', 'overal']",anecdotes/miscellaneous
"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.","['world', 'prompt', 'wallet', 'servic', 'cheap', 'put', 'friendli', 'food', 'price', 'commiss', 'great']","['world', 'prompt', 'wallet', 'servic', 'cheap', 'put', 'friendli', 'food', 'price', 'commiss', 'great']",food
"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.","['includ', 'tip', 'appet', 'entre', 'bill', 'coke']","['includ', 'tip', 'appet', 'entre', 'bill', 'coke']",food
"It's really a takeaway place, I wouldn't sit if I could take it home.","['could', 'takeaway', 'home', 'take', 'realli', 'sit', 'place']","['could', 'takeaway', 'home', 'take', 'realli', 'sit', 'place']",anecdotes/miscellaneous
THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!,"['ever', 'fun', 'restaur']","['ever', 'fun', 'restaur']",anecdotes/miscellaneous
Best drumsticks over rice and sour spicy soup in town!,"['drumstick', 'spici', 'best', 'town', 'soup', 'sour', 'rice']","['drumstick', 'spici', 'best', 'town', 'soup', 'sour', 'rice']",food
Some of the finest latin women you'll see in your life hang out at Jimmy's.,"['hang', 'jimmi', 'see', 'women', 'finest', 'latin', 'life']","['hang', 'jimmi', 'see', 'women', 'finest', 'latin', 'life']",ambience
Slightly above average wines start at $70+ with only one selection listed at $30+.,"['slightli', 'list', 'averag', 'one', 'win', 'start', 'select']","['slightli', 'list', 'averag', 'one', 'win', 'start', 'select']",food
Their whitefish salad is excellent--all whitefish with a little mayo.,"['excel', 'whitefish', 'salad', 'mayo', 'littl']","['excel', 'whitefish', 'salad', 'mayo', 'littl']",food
